customer,months,year,Gross_sales_Amount
"Atliq Exclusive",November,2018,2065.42
"Atliq Exclusive",November,2018,2143.75
"Atliq Exclusive",November,2018,2226.12
"Atliq Exclusive",November,2018,3408.08
"Atliq Exclusive",November,2018,3768.12
"Atliq Exclusive",November,2018,3911.03
"Atliq Exclusive",November,2018,4061.30
"Atliq Exclusive",November,2018,1476.23
"Atliq Exclusive",November,2018,1632.18
"Atliq Exclusive",November,2018,1694.08
"Atliq Exclusive",November,2018,1759.17
"Atliq Exclusive",November,2018,1184.63
"Atliq Exclusive",November,2018,1309.78
"Atliq Exclusive",November,2018,1359.45
"Atliq Exclusive",November,2018,1411.68
"Atliq Exclusive",November,2018,410.06
"Atliq Exclusive",November,2018,453.38
"Atliq Exclusive",November,2018,470.58
"Atliq Exclusive",November,2018,488.66
"Atliq Exclusive",November,2018,1293.98
"Atliq Exclusive",November,2018,1430.68
"Atliq Exclusive",November,2018,1484.94
"Atliq Exclusive",November,2018,1541.99
"Atliq Exclusive",November,2018,656.10
"Atliq Exclusive",November,2018,725.41
"Atliq Exclusive",November,2018,752.93
"Atliq Exclusive",November,2018,781.86
"Atliq Exclusive",November,2018,218.70
"Atliq Exclusive",November,2018,241.80
"Atliq Exclusive",November,2018,250.98
"Atliq Exclusive",November,2018,260.62
"Atliq Exclusive",November,2018,1767.83
"Atliq Exclusive",November,2018,1954.59
"Atliq Exclusive",November,2018,2028.72
"Atliq Exclusive",November,2018,2106.67
"Atliq Exclusive",November,2018,1293.98
"Atliq Exclusive",November,2018,1430.68
"Atliq Exclusive",November,2018,1484.94
"Atliq Exclusive",November,2018,1541.99
"Atliq Exclusive",November,2018,7025.74
"Atliq Exclusive",November,2018,7767.98
"Atliq Exclusive",November,2018,8062.58
"Atliq Exclusive",November,2018,8372.37
"Atliq Exclusive",November,2018,4615.84
"Atliq Exclusive",November,2018,5150.50
"Atliq Exclusive",November,2018,5521.17
"Atliq Exclusive",November,2018,6190.99
"Atliq Exclusive",November,2018,2382.09
"Atliq Exclusive",November,2018,2658.01
"Atliq Exclusive",November,2018,2849.30
"Atliq Exclusive",November,2018,3194.97
"Atliq Exclusive",November,2018,1849.83
"Atliq Exclusive",November,2018,2064.10
"Atliq Exclusive",November,2018,2212.64
"Atliq Exclusive",November,2018,2481.08
"Atliq Exclusive",November,2018,1605.51
"Atliq Exclusive",November,2018,1791.48
"Atliq Exclusive",November,2018,1920.41
"Atliq Exclusive",November,2018,2153.39
"Atliq Exclusive",November,2018,479.91
"Atliq Exclusive",November,2018,535.50
"Atliq Exclusive",November,2018,574.04
"Atliq Exclusive",November,2018,643.68
"Atliq Exclusive",November,2018,802.76
"Atliq Exclusive",November,2018,895.74
"Atliq Exclusive",November,2018,960.20
"Atliq Exclusive",November,2018,1076.69
"Atliq Exclusive",November,2018,497.36
"Atliq Exclusive",November,2018,554.97
"Atliq Exclusive",November,2018,594.91
"Atliq Exclusive",November,2018,667.08
"Atliq Exclusive",November,2018,157.06
"Atliq Exclusive",November,2018,175.25
"Atliq Exclusive",November,2018,187.87
"Atliq Exclusive",November,2018,210.66
"Atliq Exclusive",November,2018,2931.80
"Atliq Exclusive",November,2018,3271.40
"Atliq Exclusive",November,2018,3506.83
"Atliq Exclusive",November,2018,3932.28
"Atliq Exclusive",November,2018,1308.84
"Atliq Exclusive",November,2018,1460.45
"Atliq Exclusive",November,2018,1565.55
"Atliq Exclusive",November,2018,1755.48
"Atliq Exclusive",November,2018,3307.00
"Atliq Exclusive",November,2018,3690.06
"Atliq Exclusive",November,2018,3955.62
"Atliq Exclusive",November,2018,4435.51
"Atliq Exclusive",November,2018,3085.36
"Atliq Exclusive",November,2018,2637.97
"Atliq Exclusive",November,2018,3431.59
"Atliq Exclusive",November,2018,3573.73
"Atliq Exclusive",November,2018,1221.04
"Atliq Exclusive",November,2018,1043.98
"Atliq Exclusive",November,2018,1358.06
"Atliq Exclusive",November,2018,1414.32
"Atliq Exclusive",November,2018,1155.52
"Atliq Exclusive",November,2018,987.96
"Atliq Exclusive",November,2018,1285.19
"Atliq Exclusive",November,2018,1338.43
"Atliq Exclusive",November,2018,1161.48
"Atliq Exclusive",November,2018,993.06
"Atliq Exclusive",November,2018,1291.82
"Atliq Exclusive",November,2018,1345.32
"Atliq Exclusive",November,2018,101.26
"Atliq Exclusive",November,2018,86.57
"Atliq Exclusive",November,2018,112.62
"Atliq Exclusive",November,2018,117.28
"Atliq Exclusive",November,2018,506.29
"Atliq Exclusive",November,2018,432.87
"Atliq Exclusive",November,2018,563.10
"Atliq Exclusive",November,2018,586.42
"Atliq Exclusive",November,2018,577.76
"Atliq Exclusive",November,2018,493.98
"Atliq Exclusive",November,2018,642.60
"Atliq Exclusive",November,2018,669.21
"Atliq Exclusive",November,2018,154.86
"Atliq Exclusive",November,2018,132.41
"Atliq Exclusive",November,2018,172.24
"Atliq Exclusive",November,2018,179.38
"Atliq Exclusive",November,2018,762.41
"Atliq Exclusive",November,2018,651.85
"Atliq Exclusive",November,2018,847.96
"Atliq Exclusive",November,2018,883.08
"Atliq Exclusive",November,2018,887.49
"Atliq Exclusive",November,2018,758.80
"Atliq Exclusive",November,2018,987.08
"Atliq Exclusive",November,2018,1027.97
"Atliq Exclusive",November,2018,3270.01
"Atliq Exclusive",November,2018,2795.84
"Atliq Exclusive",November,2018,3636.96
"Atliq Exclusive",November,2018,3787.61
"Atliq Exclusive",November,2018,787.71
"Atliq Exclusive",November,2018,705.99
"Atliq Exclusive",November,2018,833.58
"Atliq Exclusive",November,2018,820.57
"Atliq Exclusive",November,2018,386.56
"Atliq Exclusive",November,2018,346.46
"Atliq Exclusive",November,2018,409.07
"Atliq Exclusive",November,2018,402.69
"Atliq Exclusive",November,2018,306.33
"Atliq Exclusive",November,2018,274.55
"Atliq Exclusive",November,2018,324.17
"Atliq Exclusive",November,2018,319.11
"Atliq Exclusive",November,2018,1393.08
"Atliq Exclusive",November,2018,1248.55
"Atliq Exclusive",November,2018,1474.20
"Atliq Exclusive",November,2018,1451.20
"Atliq Exclusive",November,2018,335.51
"Atliq Exclusive",November,2018,300.70
"Atliq Exclusive",November,2018,355.04
"Atliq Exclusive",November,2018,349.50
"Atliq Exclusive",November,2018,714.77
"Atliq Exclusive",November,2018,640.62
"Atliq Exclusive",November,2018,756.39
"Atliq Exclusive",November,2018,744.59
"Atliq Exclusive",November,2018,240.69
"Atliq Exclusive",November,2018,215.72
"Atliq Exclusive",November,2018,254.70
"Atliq Exclusive",November,2018,250.73
"Atliq Exclusive",November,2018,204.22
"Atliq Exclusive",November,2018,183.03
"Atliq Exclusive",November,2018,216.11
"Atliq Exclusive",November,2018,212.74
"Atliq Exclusive",November,2018,3340.47
"Atliq Exclusive",November,2018,2993.90
"Atliq Exclusive",November,2018,3534.98
"Atliq Exclusive",November,2018,3479.84
"Atliq Exclusive",November,2018,452.20
"Atliq Exclusive",November,2018,405.29
"Atliq Exclusive",November,2018,478.53
"Atliq Exclusive",November,2018,471.07
"Atliq Exclusive",November,2018,4398.04
"Atliq Exclusive",November,2018,3941.75
"Atliq Exclusive",November,2018,4654.13
"Atliq Exclusive",November,2018,4581.53
"Atliq Exclusive",November,2018,4208.98
"Atliq Exclusive",November,2018,3867.84
"Atliq Exclusive",November,2018,4310.48
"Atliq Exclusive",November,2018,4498.42
"Atliq Exclusive",November,2018,1075.87
"Atliq Exclusive",November,2018,988.67
"Atliq Exclusive",November,2018,1101.82
"Atliq Exclusive",November,2018,1149.86
"Atliq Exclusive",November,2018,203.54
"Atliq Exclusive",November,2018,187.05
"Atliq Exclusive",November,2018,208.45
"Atliq Exclusive",November,2018,217.54
"Atliq Exclusive",November,2018,617.90
"Atliq Exclusive",November,2018,567.82
"Atliq Exclusive",November,2018,632.80
"Atliq Exclusive",November,2018,660.39
"Atliq Exclusive",November,2018,254.43
"Atliq Exclusive",November,2018,233.81
"Atliq Exclusive",November,2018,260.56
"Atliq Exclusive",November,2018,271.93
"Atliq Exclusive",November,2018,385.28
"Atliq Exclusive",November,2018,354.05
"Atliq Exclusive",November,2018,394.57
"Atliq Exclusive",November,2018,411.77
"Atliq Exclusive",November,2018,305.31
"Atliq Exclusive",November,2018,280.57
"Atliq Exclusive",November,2018,312.68
"Atliq Exclusive",November,2018,326.31
"Atliq Exclusive",November,2018,239.89
"Atliq Exclusive",November,2018,220.45
"Atliq Exclusive",November,2018,245.68
"Atliq Exclusive",November,2018,256.39
"Atliq Exclusive",November,2018,2449.79
"Atliq Exclusive",November,2018,2251.23
"Atliq Exclusive",November,2018,2508.86
"Atliq Exclusive",November,2018,2618.25
"Atliq Exclusive",November,2018,487.05
"Atliq Exclusive",November,2018,447.57
"Atliq Exclusive",November,2018,498.79
"Atliq Exclusive",November,2018,520.54
"Atliq Exclusive",November,2018,4383.45
"Atliq Exclusive",November,2018,4028.16
"Atliq Exclusive",November,2018,4489.15
"Atliq Exclusive",November,2018,4684.89
"Atliq Exclusive",November,2018,5626.24
"Atliq Exclusive",November,2018,5141.70
"Atliq Exclusive",November,2018,5899.01
"Atliq Exclusive",November,2018,5728.90
"Atliq Exclusive",November,2018,6592.13
"Atliq Exclusive",November,2018,1925.23
"Atliq Exclusive",November,2018,1759.42
"Atliq Exclusive",November,2018,2018.57
"Atliq Exclusive",November,2018,1960.36
"Atliq Exclusive",November,2018,2255.74
"Atliq Exclusive",November,2018,984.59
"Atliq Exclusive",November,2018,899.80
"Atliq Exclusive",November,2018,1032.33
"Atliq Exclusive",November,2018,1002.56
"Atliq Exclusive",November,2018,1153.62
"Atliq Exclusive",November,2018,1617.54
"Atliq Exclusive",November,2018,1478.24
"Atliq Exclusive",November,2018,1695.96
"Atliq Exclusive",November,2018,1647.06
"Atliq Exclusive",November,2018,1895.24
"Atliq Exclusive",November,2018,509.88
"Atliq Exclusive",November,2018,465.97
"Atliq Exclusive",November,2018,534.60
"Atliq Exclusive",November,2018,519.18
"Atliq Exclusive",November,2018,597.41
"Atliq Exclusive",November,2018,773.61
"Atliq Exclusive",November,2018,706.98
"Atliq Exclusive",November,2018,811.11
"Atliq Exclusive",November,2018,787.72
"Atliq Exclusive",November,2018,906.42
"Atliq Exclusive",November,2018,835.15
"Atliq Exclusive",November,2018,763.22
"Atliq Exclusive",November,2018,875.63
"Atliq Exclusive",November,2018,850.38
"Atliq Exclusive",November,2018,978.52
"Atliq Exclusive",November,2018,298.89
"Atliq Exclusive",November,2018,273.15
"Atliq Exclusive",November,2018,313.38
"Atliq Exclusive",November,2018,304.35
"Atliq Exclusive",November,2018,350.21
"Atliq Exclusive",November,2018,3182.34
"Atliq Exclusive",November,2018,2908.27
"Atliq Exclusive",November,2018,3336.63
"Atliq Exclusive",November,2018,3240.41
"Atliq Exclusive",November,2018,3728.67
"Atliq Exclusive",November,2018,1503.26
"Atliq Exclusive",November,2018,1373.80
"Atliq Exclusive",November,2018,1576.14
"Atliq Exclusive",November,2018,1530.69
"Atliq Exclusive",November,2018,1761.33
"Atliq Exclusive",November,2018,5828.43
"Atliq Exclusive",November,2018,5326.48
"Atliq Exclusive",November,2018,6111.00
"Atliq Exclusive",November,2018,5934.78
"Atliq Exclusive",November,2018,6829.03
"Atliq Exclusive",November,2018,1223.22
"Atliq Exclusive",November,2018,1138.29
"Atliq Exclusive",November,2018,1289.95
"Atliq Exclusive",November,2018,1353.50
"Atliq Exclusive",November,2018,1402.42
"Atliq Exclusive",November,2018,1505.50
"Atliq Exclusive",November,2018,1400.98
"Atliq Exclusive",November,2018,1587.63
"Atliq Exclusive",November,2018,1665.84
"Atliq Exclusive",November,2018,1726.05
"Atliq Exclusive",November,2018,590.23
"Atliq Exclusive",November,2018,549.25
"Atliq Exclusive",November,2018,622.42
"Atliq Exclusive",November,2018,653.09
"Atliq Exclusive",November,2018,676.69
"Atliq Exclusive",November,2018,1291.65
"Atliq Exclusive",November,2018,1201.98
"Atliq Exclusive",November,2018,1362.11
"Atliq Exclusive",November,2018,1429.22
"Atliq Exclusive",November,2018,1480.87
"Atliq Exclusive",November,2018,333.61
"Atliq Exclusive",November,2018,310.44
"Atliq Exclusive",November,2018,351.80
"Atliq Exclusive",November,2018,369.14
"Atliq Exclusive",November,2018,382.48
"Atliq Exclusive",November,2018,1206.11
"Atliq Exclusive",November,2018,1122.37
"Atliq Exclusive",November,2018,1271.90
"Atliq Exclusive",November,2018,1334.57
"Atliq Exclusive",November,2018,1382.80
"Atliq Exclusive",November,2018,419.15
"Atliq Exclusive",November,2018,390.04
"Atliq Exclusive",November,2018,442.01
"Atliq Exclusive",November,2018,463.79
"Atliq Exclusive",November,2018,480.55
"Atliq Exclusive",November,2018,94.09
"Atliq Exclusive",November,2018,87.56
"Atliq Exclusive",November,2018,99.23
"Atliq Exclusive",November,2018,104.12
"Atliq Exclusive",November,2018,107.88
"Atliq Exclusive",November,2018,1351.53
"Atliq Exclusive",November,2018,1257.70
"Atliq Exclusive",November,2018,1425.25
"Atliq Exclusive",November,2018,1495.47
"Atliq Exclusive",November,2018,1549.52
"Atliq Exclusive",November,2018,273.73
"Atliq Exclusive",November,2018,254.72
"Atliq Exclusive",November,2018,288.66
"Atliq Exclusive",November,2018,302.88
"Atliq Exclusive",November,2018,313.83
"Atliq Exclusive",November,2018,4610.61
"Atliq Exclusive",November,2018,4290.49
"Atliq Exclusive",November,2018,4862.10
"Atliq Exclusive",November,2018,5101.64
"Atliq Exclusive",November,2018,5286.03
"Atliq Exclusive",November,2018,3394.82
"Atliq Exclusive",November,2018,3085.52
"Atliq Exclusive",November,2018,3486.14
"Atliq Exclusive",November,2018,3719.51
"Atliq Exclusive",November,2018,3988.69
"Atliq Exclusive",November,2018,703.69
"Atliq Exclusive",November,2018,639.57
"Atliq Exclusive",November,2018,722.62
"Atliq Exclusive",November,2018,770.99
"Atliq Exclusive",November,2018,826.79
"Atliq Exclusive",November,2018,2149.10
"Atliq Exclusive",November,2018,1953.30
"Atliq Exclusive",November,2018,2206.91
"Atliq Exclusive",November,2018,2354.65
"Atliq Exclusive",November,2018,2525.05
"Atliq Exclusive",November,2018,2529.47
"Atliq Exclusive",November,2018,2299.01
"Atliq Exclusive",November,2018,2597.52
"Atliq Exclusive",November,2018,2771.40
"Atliq Exclusive",November,2018,2971.96
"Atliq Exclusive",November,2018,180.68
"Atliq Exclusive",November,2018,164.22
"Atliq Exclusive",November,2018,185.54
"Atliq Exclusive",November,2018,197.96
"Atliq Exclusive",November,2018,212.28
"Atliq Exclusive",November,2018,1236.21
"Atliq Exclusive",November,2018,1123.58
"Atliq Exclusive",November,2018,1269.46
"Atliq Exclusive",November,2018,1354.44
"Atliq Exclusive",November,2018,1452.46
"Atliq Exclusive",November,2018,570.56
"Atliq Exclusive",November,2018,518.57
"Atliq Exclusive",November,2018,585.91
"Atliq Exclusive",November,2018,625.13
"Atliq Exclusive",November,2018,670.37
"Atliq Exclusive",November,2018,152.15
"Atliq Exclusive",November,2018,138.29
"Atliq Exclusive",November,2018,156.24
"Atliq Exclusive",November,2018,166.70
"Atliq Exclusive",November,2018,178.76
"Atliq Exclusive",November,2018,675.16
"Atliq Exclusive",November,2018,613.65
"Atliq Exclusive",November,2018,693.32
"Atliq Exclusive",November,2018,739.73
"Atliq Exclusive",November,2018,793.27
"Atliq Exclusive",November,2018,656.14
"Atliq Exclusive",November,2018,596.36
"Atliq Exclusive",November,2018,673.79
"Atliq Exclusive",November,2018,718.90
"Atliq Exclusive",November,2018,770.92
"Atliq Exclusive",November,2018,1378.85
"Atliq Exclusive",November,2018,1253.22
"Atliq Exclusive",November,2018,1415.94
"Atliq Exclusive",November,2018,1510.73
"Atliq Exclusive",November,2018,1620.06
"Atliq Exclusive",November,2018,2213.84
"Atliq Exclusive",November,2018,2263.95
"Atliq Exclusive",November,2018,2229.00
"Atliq Exclusive",November,2018,2375.01
"Atliq Exclusive",November,2018,2537.48
"Atliq Exclusive",November,2018,2787.42
"Atliq Exclusive",November,2018,2850.52
"Atliq Exclusive",November,2018,2806.51
"Atliq Exclusive",November,2018,2990.35
"Atliq Exclusive",November,2018,3194.92
"Atliq Exclusive",November,2018,764.78
"Atliq Exclusive",November,2018,782.09
"Atliq Exclusive",November,2018,770.02
"Atliq Exclusive",November,2018,820.46
"Atliq Exclusive",November,2018,876.58
"Atliq Exclusive",November,2018,2123.27
"Atliq Exclusive",November,2018,2171.34
"Atliq Exclusive",November,2018,2137.81
"Atliq Exclusive",November,2018,2277.85
"Atliq Exclusive",November,2018,2433.67
"Atliq Exclusive",November,2018,553.46
"Atliq Exclusive",November,2018,565.99
"Atliq Exclusive",November,2018,557.25
"Atliq Exclusive",November,2018,593.75
"Atliq Exclusive",November,2018,634.37
"Atliq Exclusive",November,2018,885.54
"Atliq Exclusive",November,2018,905.58
"Atliq Exclusive",November,2018,891.60
"Atliq Exclusive",November,2018,950.00
"Atliq Exclusive",November,2018,1014.99
"Atliq Exclusive",November,2018,1338.37
"Atliq Exclusive",November,2018,1368.66
"Atliq Exclusive",November,2018,1347.53
"Atliq Exclusive",November,2018,1435.80
"Atliq Exclusive",November,2018,1534.02
"Atliq Exclusive",November,2018,110.69
"Atliq Exclusive",November,2018,113.20
"Atliq Exclusive",November,2018,111.45
"Atliq Exclusive",November,2018,118.75
"Atliq Exclusive",November,2018,126.87
"Atliq Exclusive",November,2018,4266.67
"Atliq Exclusive",November,2018,4363.26
"Atliq Exclusive",November,2018,4295.88
"Atliq Exclusive",November,2018,4577.29
"Atliq Exclusive",November,2018,4890.42
"Atliq Exclusive",November,2018,1207.55
"Atliq Exclusive",November,2018,1234.88
"Atliq Exclusive",November,2018,1215.82
"Atliq Exclusive",November,2018,1295.46
"Atliq Exclusive",November,2018,1384.08
"Atliq Exclusive",November,2018,7657.87
"Atliq Exclusive",November,2018,7831.22
"Atliq Exclusive",November,2018,7710.30
"Atliq Exclusive",November,2018,8215.38
"Atliq Exclusive",November,2018,8777.37
"Atliq Exclusive",November,2018,5076.85
"Atliq Exclusive",November,2018,4344.74
"Atliq Exclusive",November,2018,5484.95
"Atliq Exclusive",November,2018,5636.72
"Atliq Exclusive",November,2018,6366.74
"Atliq Exclusive",November,2018,447.96
"Atliq Exclusive",November,2018,383.36
"Atliq Exclusive",November,2018,483.97
"Atliq Exclusive",November,2018,497.36
"Atliq Exclusive",November,2018,561.77
"Atliq Exclusive",November,2018,1463.33
"Atliq Exclusive",November,2018,1252.31
"Atliq Exclusive",November,2018,1580.96
"Atliq Exclusive",November,2018,1624.70
"Atliq Exclusive",November,2018,1835.12
"Atliq Exclusive",November,2018,2667.83
"Atliq Exclusive",November,2018,2283.12
"Atliq Exclusive",November,2018,2882.29
"Atliq Exclusive",November,2018,2962.04
"Atliq Exclusive",November,2018,3345.66
